code,character,codepoint
2445,斧,U+65A7
2446,斨,U+65A8
2447,斬,U+65AC
2448,斯,U+65AF
2449,斮,U+65AE
2450,新,U+65B0
2451,斷,U+65B7
2452,斲,U+65B2
2453,斸,U+65B8
2455,方,U+65B9
2456,於,U+65BC
2457,施,U+65BD
2458,斿,U+65BF
2459,旎,U+65CE
2460,旁,U+65C1
2461,旂,U+65C2
2462,旃,U+65C3
2463,旄,U+65C4
2464,旅,U+65C5
2465,旆,U+65C6
2466,旐,U+65D0
2467,旋,U+65CB
2468,旌,U+65CC
2469,族,U+65CF
2470,旖,U+65D6
2471,旒,U+65D2
2472,旜,U+65DC
2473,旛,U+65DB
2474,旟,U+65DF
2475,旝,U+65DD
2477,无,U+65E0
2478,旣,U+65E3
2479,旡,U+65E1
2480,日,U+65E5
2481,旦,U+65E6
2482,旨,U+65E8
2483,早,U+65E9
2484,旬,U+65EC
2485,旭,U+65ED
2486,旰,U+65F0
2487,旱,U+65F1
2488,旴,U+65F4
2489,旺,U+65FA
2490,昌,U+660C
2491,昂,U+6602
2492,昆,U+6606
2493,昃,U+6603
2494,明,U+660E
2495,昏,U+660F
2496,易,U+6613
2497,昔,U+6614
2498,昀,U+6600
2499,昉,U+6609
2500,昕,U+6615
2501,昝,U+661D
2502,星,U+661F
2503,映,U+6620
2504,春,U+6625
2505,昧,U+6627
2506,昨,U+6628
2507,昭,U+662D
2508,是,U+662F
2509,昱,U+6631
2510,昴,U+6634
2511,昵,U+6635
2512,昶,U+6636
2513,晁,U+6641
2514,時,U+6642
2515,晃,U+6643
2516,晉,U+6649
2517,晌,U+664C
2518,晏,U+664F
2519,晚,U+665A
2520,晛,U+665B
2521,晝,U+665D
2522,晞,U+665E
2523,晡,U+6661
2524,晤,U+6664
2525,晨,U+6668
2526,晦,U+6666
2527,晧,U+6667
2528,普,U+666E
2529,景,U+666F
2530,晰,U+6670
2531,晳,U+6673
2532,晴,U+6674
2533,晶,U+6676
2534,晷,U+6677
2535,智,U+667A
2536,晬,U+666C
2537,暄,U+6684
2538,暇,U+6687
2539,暍,U+668D
2540,暑,U+6691
2541,暖,U+6696
2542,暗,U+6697
2543,暘,U+6698
2544,暝,U+669D
2545,暢,U+66A2
2546,暈,U+6688
2547,暉,U+6689
2548,暫,U+66AB
2549,𣊓,U+23293
2550,暮,U+66AE
2551,暱,U+66B1
2552,暴,U+66B4
2553,暵,U+66B5
2554,暹,U+66B9
2555,曁,U+66C1
2556,曉,U+66C9
2557,暾,U+66BE
2558,曀,U+66C0
2559,曈,U+66C8
2560,曇,U+66C7
2561,曏,U+66CF
2562,曙,U+66D9
2563,曚,U+66DA
2564,曛,U+66DB
2565,曜,U+66DC
2566,曝,U+66DD
2567,曡,U+66E1
2568,曠,U+66E0
2569,曦,U+66E6
2570,曨,U+66E8
2571,曩,U+66E9
2572,曬,U+66EC
2573,昇,U+6607
2574,曰,U+66F0
2575,曲,U+66F2
2576,曳,U+66F3
2577,更,U+66F4
2578,曷,U+66F7
2579,書,U+66F8
2580,曹,U+66F9
2581,曼,U+66FC
2582,曾,U+66FE
2583,替,U+66FF
2584,最,U+6700
2585,會,U+6703
2586,朅,U+6705
2587,勗,U+52D7
2588,月,U+6708
2589,有,U+6709
2590,朋,U+670B
2591,服,U+670D
2592,朔,U+6714
2593,朐,U+6710
2594,朓,U+6713
2595,朏,U+670F
2596,朕,U+6715
2597,朗,U+6717
2598,望,U+671B
2599,朞,U+671E
2600,朝,U+671D
2601,期,U+671F
2602,朢,U+6722
2603,朦,U+6726
2604,朧,U+6727
2606,木,U+6728
2607,未,U+672A
2608,末,U+672B
2609,本,U+672C
2610,札,U+672D
2611,朮,U+672E
2612,朱,U+6731
2613,朴,U+6734
2614,朶,U+6736
2615,朽,U+673D
2616,杆,U+6746
2617,𭩚,U+2DA5A
2618,杇,U+6747
2619,杉,U+6749
2620,杌,U+674C
2621,李,U+674E
2622,杏,U+674F
2624,材,U+6750
2625,村,U+6751
2626,杓,U+6753
2627,杖,U+6756
2628,杕,U+6755
2629,杜,U+675C
2630,杞,U+675E
2631,束,U+675F
2632,杠,U+6760
2633,杗,U+6757
2634,杪,U+676A
2635,杭,U+676D
2636,柿,U+67FF
2637,杯,U+676F
2638,杰,U+6770
2639,東,U+6771
2640,杲,U+6772
2641,杳,U+6773
2642,杶,U+6776
2643,杵,U+6775
2644,杝,U+675D
2645,杼,U+677C
2646,松,U+677E
2647,板,U+677F
2648,枉,U+6789
2649,析,U+6790
2650,枕,U+6795
2651,林,U+6797
2652,枙,U+6799
2653,枚,U+679A
2654,果,U+679C
2655,枝,U+679D
2656,枤,U+67A4
2657,枇,U+6787
2658,枋,U+678B
2659,枌,U+678C
2660,枘,U+6798
2661,枯,U+67AF
2662,枲,U+67B2
2663,枳,U+67B3
2664,枵,U+67B5
2665,架,U+67B6
2666,枷,U+67B7
2667,枸,U+67B8
2668,柎,U+67CE
2669,枻,U+67BB
2670,柁,U+67C1
2671,柄,U+67C4
2672,柏,U+67CF
2673,某,U+67D0
2674,柑,U+67D1
2675,柒,U+67D2
2676,染,U+67D3
2677,柔,U+67D4
2678,柘,U+67D8
2679,柙,U+67D9
2680,柚,U+67DA
2681,柜,U+67DC
2682,柝,U+67DD
2683,柞,U+67DE
2684,柟,U+67DF
2685,柢,U+67E2
2686,查,U+67E5
2687,柬,U+67EC
2688,柯,U+67EF
2689,柮,U+67EE
2690,柰,U+67F0
2691,柱,U+67F1
2692,柳,U+67F3
2693,柴,U+67F4
2694,柵,U+67F5
2695,枰,U+67B0
2696,枹,U+67B9
2697,柷,U+67F7
2698,栗,U+6817
2699,校,U+6821
2700,栩,U+6829
2701,株,U+682A
2702,核,U+6838
2703,栱,U+6831
2704,根,U+6839
2705,栻,U+683B
2706,格,U+683C
2707,栽,U+683D
2708,桀,U+6840
2709,桁,U+6841
2710,桂,U+6842
2711,桃,U+6843
2712,桅,U+6845
2713,框,U+6846
2714,案,U+6848
2715,桌,U+684C
2716,桎,U+684E
2717,桐,U+6850
2718,桑,U+6851
2719,桓,U+6853
2720,桔,U+6854
2721,桕,U+6855
2722,栖,U+6816
2723,栲,U+6832
2724,栳,U+6833
2725,桄,U+6844
2726,桫,U+686B
2727,桴,U+6874
2728,桹,U+6879
2729,桶,U+6876
2730,桷,U+6877
2731,桿,U+687F
2732,梃,U+6883
2733,梁,U+6881
2734,梅,U+6885
2735,梆,U+6886
2736,梏,U+688F
2737,梓,U+6893
2738,梔,U+6894
2739,梗,U+6897
2740,桚,U+685A
2741,梜,U+689C
2742,條,U+689D
2743,梟,U+689F
2744,梢,U+68A2
2745,梧,U+68A7
2746,棃,U+68C3
2747,梭,U+68AD
2748,梯,U+68AF
2749,梱,U+68B1
2750,械,U+68B0
2751,棁,U+68C1
2752,梳,U+68B3
2753,梵,U+68B5
2754,桮,U+686E
2755,梐,U+6890
2756,桯,U+686F
2757,棄,U+68C4
2758,棉,U+68C9
2759,棋,U+68CB
2760,棍,U+68CD
2761,棒,U+68D2
2762,棕,U+68D5
2763,棖,U+68D6
2764,棗,U+68D7
2765,棘,U+68D8
2766,棚,U+68DA
2767,棟,U+68DF
2768,棠,U+68E0
2769,棣,U+68E3
2770,棧,U+68E7
2771,棫,U+68EB
2772,棬,U+68EC
2773,森,U+68EE
2774,棰,U+68F0
2775,楦,U+6966
2776,棲,U+68F2
2777,棹,U+68F9
2778,棺,U+68FA
2779,椁,U+6901
2780,棻,U+68FB
2781,棼,U+68FC
2782,椀,U+6900
2783,椅,U+6905
2784,植,U+690D
2785,椎,U+690E
2786,椒,U+6912
2787,棐,U+68D0
2788,棓,U+68D3
2789,棱,U+68F1
2790,棨,U+68E8
2791,椐,U+6910
2792,椓,U+6913
2793,椷,U+6937
2794,椰,U+6930
2795,椹,U+6939
2796,椽,U+693D
2797,椿,U+693F
2798,楅,U+6945
2799,楊,U+694A
2800,楓,U+6953
2801,楔,U+6954
2802,櫛,U+6ADB
2803,楗,U+6957
2804,楙,U+6959
2805,楘,U+6958
2806,楚,U+695A
2807,楞,U+695E
2808,楝,U+695D
2809,楠,U+6960
2810,榆,U+6986
2811,楢,U+6962
2812,楣,U+6963
2813,楫,U+696B
2814,業,U+696D
2815,楯,U+696F
2816,楮,U+696E
2817,極,U+6975
2818,楷,U+6977
2819,楹,U+6979
2820,椶,U+6936
2821,椸,U+6938
2822,楛,U+695B
2823,楨,U+6968
2824,楩,U+6969
2825,楸,U+6978
2826,榔,U+6994
2827,榕,U+6995
2828,榖,U+6996
2829,榘,U+6998
2830,榛,U+699B
2831,榜,U+699C
2832,榦,U+69A6
2833,榧,U+69A7
2834,榨,U+69A8
2835,榫,U+69AB
2836,榭,U+69AD
2837,榮,U+69AE
2838,榱,U+69B1
2839,榴,U+69B4
2840,榻,U+69BB
2841,榾,U+69BE
2842,槁,U+69C1
2843,槅,U+69C5
2844,槊,U+69CA
2845,構,U+69CB
2846,槌,U+69CC
2847,槍,U+69CD
2848,槎,U+69CE
2849,槐,U+69D0
2850,槓,U+69D3
2851,榎,U+698E
2852,榤,U+69A4
2853,榥,U+69A5
2854,榷,U+69B7
2855,榼,U+69BC
2856,樑,U+6A11
2857,槃,U+69C3
2858,槧,U+69E7
2859,槨,U+69E8
2860,槩,U+69E9
2861,槪,U+69EA
2862,槳,U+69F3
2863,橰,U+6A70
2864,槽,U+69FD
2865,槿,U+69FF
2866,樁,U+6A01
2867,樂,U+6A02
2868,樊,U+6A0A
2869,樓,U+6A13
2870,樕,U+6A15
2871,標,U+6A19
2872,樛,U+6A1B
2873,樞,U+6A1E
2874,樟,U+6A1F
2875,模,U+6A21
2876,樣,U+6A23
2877,槥,U+69E5
2878,樅,U+6A05
2879,樏,U+6A0F
2880,樗,U+6A17
2881,槱,U+69F1
2882,樲,U+6A32
2883,樸,U+6A38
2884,樵,U+6A35
2885,樹,U+6A39
2886,樽,U+6A3D
2887,樾,U+6A3E
2888,橄,U+6A44
2889,橈,U+6A48
2890,橋,U+6A4B
2891,橐,U+6A50
2892,橙,U+6A59
2893,橛,U+6A5B
2894,機,U+6A5F
2895,橡,U+6A61
2896,橧,U+6A67
2897,横,U+6A2A
2898,樨,U+6A28
2899,檸,U+6AB8
2900,橢,U+6A62
2901,樺,U+6A3A
2902,橁,U+6A41
2903,檖,U+6A96
2904,橘,U+6A58
2905,檀,U+6A80
2906,檉,U+6A89
2907,檄,U+6A84
2908,檐,U+6A90
2909,檔,U+6A94
2910,檜,U+6A9C
2911,檟,U+6A9F
2912,檝,U+6A9D
2913,檠,U+6AA0
2914,檢,U+6AA2
2915,檣,U+6AA3
2916,檬,U+6AAC
2917,檮,U+6AAE
2918,檯,U+6AAF
2919,檳,U+6AB3
2920,檻,U+6ABB
2921,櫂,U+6AC2
2922,櫃,U+6AC3
2923,櫈,U+6AC8
2924,櫓,U+6AD3
2925,櫚,U+6ADA
2926,櫜,U+6ADC
2927,櫝,U+6ADD
2928,櫞,U+6ADE
2929,櫟,U+6ADF
2930,櫱,U+6AF1
2931,櫪,U+6AEA
2932,櫬,U+6AEC
2933,櫺,U+6AFA
2934,櫳,U+6AF3
2935,櫽,U+6AFD
2936,欄,U+6B04
2937,櫻,U+6AFB
2938,權,U+6B0A
2939,欝,U+6B1D
2940,欒,U+6B12
2941,欖,U+6B16
2942,欃,U+6B03
2943,柩,U+67E9
2944,欠,U+6B20
2945,次,U+6B21
2946,欣,U+6B23
2947,欬,U+6B2C
2948,欲,U+6B32
2949,款,U+6B3E
2950,欷,U+6B37
2951,欹,U+6B39
2952,欺,U+6B3A
2953,欽,U+6B3D
2954,欿,U+6B3F
2955,歃,U+6B43
2956,歆,U+6B46
2957,歇,U+6B47
2958,歕,U+6B55
2959,歉,U+6B49
2960,歌,U+6B4C
2961,歎,U+6B4E
2962,歐,U+6B50
2963,歔,U+6B54
2964,欻,U+6B3B
2965,歙,U+6B59
2966,歛,U+6B5B
2967,歝,U+6B5D
2968,歟,U+6B5F
2969,歠,U+6B60
2970,歡,U+6B61
2971,歞,U+6B5E
2972,止,U+6B62
2973,正,U+6B63
2974,此,U+6B64
2975,步,U+6B65
2976,武,U+6B66
2977,歪,U+6B6A
2978,歧,U+6B67
2979,歲,U+6B72
2980,歷,U+6B77
2981,歸,U+6B78
2983,歹,U+6B79
2984,死,U+6B7B
2985,歿,U+6B7F
2986,殀,U+6B80
2987,殂,U+6B82
2988,殃,U+6B83
2989,殄,U+6B84
2990,殆,U+6B86
2991,殉,U+6B89
2992,殊,U+6B8A
2993,殍,U+6B8D
2994,殖,U+6B96
2995,殘,U+6B98
2996,殕,U+6B95
2997,殛,U+6B9B
2998,殞,U+6B9E
2999,殤,U+6BA4
3000,殫,U+6BAB
3001,殢,U+6BA2
3002,殪,U+6BAA
3003,殮,U+6BAE
3004,殯,U+6BAF
3005,殲,U+6BB2
3007,殳,U+6BB3
3008,段,U+6BB5
3009,殷,U+6BB7
3010,殺,U+6BBA
3011,殼,U+6BBC
3012,殽,U+6BBD
3013,殿,U+6BBF
3014,毀,U+6BC0
3015,毅,U+6BC5
3016,毆,U+6BC6
3018,母,U+6BCD
3019,毋,U+6BCB
3020,每,U+6BCF
3021,毒,U+6BD2
3022,毓,U+6BD3
3024,比,U+6BD4
3025,毖,U+6BD6
3026,毗,U+6BD7
3027,毘,U+6BD8
3029,毛,U+6BDB
3030,毡,U+6BE1
3031,毧,U+6BE7
3032,毫,U+6BEB
3033,毬,U+6BEC
3034,毯,U+6BEF
3035,毳,U+6BF3
3036,氂,U+6C02
3037,氅,U+6C05
3038,毸,U+6BF8
3039,毹,U+6BF9
3040,氄,U+6C04
3041,氈,U+6C08
3042,氍,U+6C0D
3043,毜,U+6BDC
3044,氏,U+6C0F
3045,氐,U+6C10
3046,民,U+6C11
3047,氓,U+6C13
3048,氯,U+6C2F
3049,气,U+6C14
3050,氛,U+6C1B
3051,氣,U+6C23
3052,氤,U+6C24
3053,氳,U+6C33
3054,浠,U+6D60
3055,水,U+6C34
3056,氷,U+6C37
3057,永,U+6C38
3058,氾,U+6C3E
3059,汁,U+6C41
3060,汀,U+6C40
3061,求,U+6C42
3062,汎,U+6C4E
3063,汗,U+6C57
3064,汚,U+6C5A
3065,汛,U+6C5B
3066,汜,U+6C5C
3067,汝,U+6C5D
3068,江,U+6C5F
3069,池,U+6C60
3070,汊,U+6C4A
3071,汐,U+6C50
3072,汔,U+6C54
3073,汕,U+6C55
3074,汞,U+6C5E
3075,汨,U+6C68
3076,汪,U+6C6A
3077,汰,U+6C70
3078,汲,U+6C72
3079,汴,U+6C74
3080,汶,U+6C76
3081,汹,U+6C79
3082,決,U+6C7A
3083,汾,U+6C7E
3084,沁,U+6C81
3085,沂,U+6C82
3086,沄,U+6C84
3087,沃,U+6C83
3088,沈,U+6C88
3089,沉,U+6C89
3090,沌,U+6C8C
3091,沍,U+6C8D
3092,沐,U+6C90
3093,沒,U+6C92
3094,沔,U+6C94
3095,沖,U+6C96
3096,沗,U+6C97
3097,沙,U+6C99
3098,沚,U+6C9A
3099,沛,U+6C9B
3100,沆,U+6C86
3101,沓,U+6C93
3102,汩,U+6C69
3103,汭,U+6C6D
3104,沅,U+6C85
3105,沬,U+6CAC
3106,沫,U+6CAB
3107,沮,U+6CAE
3108,沱,U+6CB1
3109,河,U+6CB3
3110,沸,U+6CB8
3111,油,U+6CB9
3112,治,U+6CBB
3113,沼,U+6CBC
3114,沽,U+6CBD
3115,沾,U+6CBE
3116,沿,U+6CBF
3117,泂,U+6CC2
3118,泄,U+6CC4
3119,況,U+6CC1
3120,泅,U+6CC5
3121,泔,U+6CD4
3122,泆,U+6CC6
3123,泉,U+6CC9
3124,泊,U+6CCA
3125,泌,U+6CCC
3126,泓,U+6CD3
3127,法,U+6CD5
3128,泗,U+6CD7
3129,泚,U+6CDA
3130,泙,U+6CD9
3131,泛,U+6CDB
3132,泠,U+6CE0
3133,泡,U+6CE1
3134,波,U+6CE2
3135,泣,U+6CE3
3136,泥,U+6CE5
3137,注,U+6CE8
3138,泫,U+6CEB
3139,泯,U+6CEF
3140,泮,U+6CEE
3141,泰,U+6CF0
3142,泱,U+6CF1
3143,泲,U+6CF2
3144,泳,U+6CF3
3145,沭,U+6CAD
3146,沴,U+6CB4
3147,泐,U+6CD0
3148,泖,U+6CD6
3149,泝,U+6CDD
3150,洄,U+6D04
3151,洊,U+6D0A
3152,洋,U+6D0B
3153,洌,U+6D0C
3154,洎,U+6D0E
3155,洒,U+6D12
3156,洗,U+6D17
3157,洛,U+6D1B
3158,洟,U+6D1F
3159,洞,U+6D1E
3160,津,U+6D25
3161,洧,U+6D27
3162,汧,U+6C67
3163,洪,U+6D2A
3164,洫,U+6D2B
3165,洮,U+6D2E
3166,洲,U+6D32
3167,洱,U+6D31
3168,洳,U+6D33
3169,洵,U+6D35
3170,洶,U+6D36
3171,洸,U+6D38
3172,活,U+6D3B
3173,洼,U+6D3C
3174,洽,U+6D3D
3175,派,U+6D3E
3176,洿,U+6D3F
3177,流,U+6D41
3178,洙,U+6D19
3179,洚,U+6D1A
3180,洹,U+6D39
3181,浙,U+6D59
3182,浚,U+6D5A
3183,浣,U+6D63
3184,浦,U+6D66
3185,浩,U+6D69
3186,浪,U+6D6A
3187,浮,U+6D6E
3188,浴,U+6D74
3189,海,U+6D77
3190,浸,U+6D78
3191,浹,U+6D79
3192,浼,U+6D7C
3193,涇,U+6D87
3194,消,U+6D88
3195,涉,U+6D89
3196,涌,U+6D8C
3197,涓,U+6D93
3198,涔,U+6D94
3199,涕,U+6D95
3200,涖,U+6D96
3201,涘,U+6D98
3202,浡,U+6D61
3203,浜,U+6D5C
3204,浥,U+6D65
3205,涂,U+6D82
3206,涅,U+6D85
3207,涒,U+6D92
3208,涑,U+6D91
3209,涯,U+6DAF
3210,液,U+6DB2
3211,涵,U+6DB5
3212,涸,U+6DB8
3213,涼,U+6DBC
3214,涿,U+6DBF
3215,淅,U+6DC5
3216,淆,U+6DC6
3217,淇,U+6DC7
3218,淋,U+6DCB
3219,淑,U+6DD1
3220,淖,U+6DD6
3221,淘,U+6DD8
3222,淙,U+6DD9
3223,淚,U+6DDA
3224,淝,U+6DDD
3225,淡,U+6DE1
3226,淤,U+6DE4
3227,淦,U+6DE6
3228,淨,U+6DE8
3229,淪,U+6DEA
3230,淫,U+6DEB
3231,淬,U+6DEC
3232,淮,U+6DEE
3233,淰,U+6DF0
3234,深,U+6DF1
3235,淟,U+6DDF
3236,混,U+6DF7
3237,清,U+6E05
3238,淹,U+6DF9
3239,淺,U+6DFA
3240,添,U+6DFB
3241,涎,U+6D8E
3242,涪,U+6DAA
3243,涴,U+6DB4
3244,淀,U+6DC0
3245,淄,U+6DC4
3246,淒,U+6DD2
3247,淞,U+6DDE
3249,淩,U+6DE9
3250,淜,U+6DDC
3251,渙,U+6E19
3252,渚,U+6E1A
3253,減,U+6E1B
3254,渝,U+6E1D
3255,渠,U+6E20
3256,渡,U+6E21
3257,渣,U+6E23
3258,渤,U+6E24
3259,渥,U+6E25
3260,渦,U+6E26
3261,測,U+6E2C
3262,渭,U+6E2D
3263,港,U+6E2F
3264,渰,U+6E30
3265,渴,U+6E34
3266,游,U+6E38
3267,渺,U+6E3A
3268,渾,U+6E3E
3269,湃,U+6E43
3270,湄,U+6E44
3271,湅,U+6E45
3272,湊,U+6E4A
3273,湍,U+6E4D
3274,湎,U+6E4E
3275,湖,U+6E56
3276,湘,U+6E58
3277,湛,U+6E5B
3278,湝,U+6E5D
3279,湧,U+6E67
3280,湫,U+6E6B
3281,湮,U+6E6E
3282,湯,U+6E6F
3283,湲,U+6E72
3284,湱,U+6E71
3285,渟,U+6E1F
3286,渢,U+6E22
3287,湑,U+6E51
3288,湓,U+6E53
3289,湔,U+6E54
3290,湜,U+6E5C
3291,湏,U+6E4F
3292,湩,U+6E69
3293,源,U+6E90
3294,準,U+6E96
3295,溛,U+6E9B
3296,溜,U+6E9C
3297,溝,U+6E9D
3298,溟,U+6E9F
3299,溠,U+6EA0
3300,溢,U+6EA2
3301,溤,U+6EA4
3302,溥,U+6EA5
3303,溧,U+6EA7
3304,溦,U+6EA6
3305,溪,U+6EAA
3306,溫,U+6EAB
3307,溯,U+6EAF
3308,溱,U+6EB1
3309,溲,U+6EB2
3310,溶,U+6EB6
3311,溷,U+6EB7
3312,溺,U+6EBA
3313,溼,U+6EBC
3314,溽,U+6EBD
3315,滁,U+6EC1
3316,滂,U+6EC2
3317,滃,U+6EC3
3318,滄,U+6EC4
3319,滅,U+6EC5
3320,滋,U+6ECB
3321,滌,U+6ECC
3322,滎,U+6ECE
3323,滑,U+6ED1
3324,滓,U+6ED3
3325,滔,U+6ED4
3326,滕,U+6ED5
3327,溏,U+6E8F
3328,溘,U+6E98
3329,滇,U+6EC7
3330,滘,U+6ED8
3331,滫,U+6EEB
3332,滮,U+6EEE
3333,滯,U+6EEF
3334,滲,U+6EF2
3335,澝,U+6F9D
3336,滴,U+6EF4
3337,滬,U+6EEC
3338,滸,U+6EF8
3339,滺,U+6EFA
3340,滾,U+6EFE
3341,滿,U+6EFF
3342,漁,U+6F01
3343,漂,U+6F02
3344,漆,U+6F06
3345,漏,U+6F0F
3346,漑,U+6F11
3347,漓,U+6F13
3348,演,U+6F14
3349,漘,U+6F18
3350,漙,U+6F19
3351,漠,U+6F20
3352,漢,U+6F22
3353,漣,U+6F23
3354,漪,U+6F2A
3355,漫,U+6F2B
3356,漬,U+6F2C
3357,漭,U+6F2D
3358,漰,U+6F30
3359,漱,U+6F31
3360,漲,U+6F32
3361,漳,U+6F33
3362,漸,U+6F38
3363,漾,U+6F3E
3364,漿,U+6F3F
3365,潌,U+6F4C
3366,滷,U+6EF7
3367,滹,U+6EF9
3368,漈,U+6F08
3369,漉,U+6F09
3370,漎,U+6F0E
3371,漚,U+6F1A
3372,漦,U+6F26
3373,漩,U+6F29
3374,漯,U+6F2F
3375,漵,U+6F35
3376,漶,U+6F36
3377,漊,U+6F0A
3378,漕,U+6F15
3379,潁,U+6F41
3380,潑,U+6F51
3381,潔,U+6F54
3382,潘,U+6F58
3383,潛,U+6F5B
3384,潟,U+6F5F
3385,潢,U+6F62
3386,㵎,U+3D4E
3387,潤,U+6F64
3388,潦,U+6F66
3389,潭,U+6F6D
3390,潮,U+6F6E
3391,潰,U+6F70
3392,潼,U+6F7C
3393,潴,U+6F74
3394,潸,U+6F78
3395,潺,U+6F7A
3396,澀,U+6F80
3397,澄,U+6F84
3398,澆,U+6F86
3399,澇,U+6F87
3400,澈,U+6F88
3401,澉,U+6F89
3402,澌,U+6F8C
3403,澎,U+6F8E
3404,潏,U+6F4F
3405,潝,U+6F5D
3406,潞,U+6F5E
3407,潠,U+6F60
3408,潈,U+6F48
3409,濆,U+6FC6
3410,潯,U+6F6F
3411,潾,U+6F7E
3412,澍,U+6F8D
3413,澂,U+6F82
3414,澒,U+6F92
3415,潙,U+6F59
3416,澡,U+6FA1
3417,澟,U+6F9F
3418,澣,U+6FA3
3419,澤,U+6FA4
3420,澮,U+6FAE
3421,澳,U+6FB3
3422,澹,U+6FB9
3423,激,U+6FC0
3424,濁,U+6FC1
3425,濓,U+6FD3
3426,濃,U+6FC3
3427,澠,U+6FA0
3428,澥,U+6FA5
3429,澦,U+6FA6
3430,澧,U+6FA7
3431,澨,U+6FA8
3432,澰,U+6FB0
3433,澴,U+6FB4
3434,澱,U+6FB1
3435,濇,U+6FC7
3436,澶,U+6FB6
3437,澼,U+6FBC
3438,濘,U+6FD8
3439,濔,U+6FD4
3440,濕,U+6FD5
3441,濈,U+6FC8
3442,濊,U+6FCA
3443,濛,U+6FDB
3444,濟,U+6FDF
3445,濠,U+6FE0
3446,濡,U+6FE1
3447,濤,U+6FE4
3448,濫,U+6FEB
3449,濬,U+6FEC
3450,濮,U+6FEE
3451,濯,U+6FEF
3452,濰,U+6FF0
3453,濱,U+6FF1
3454,瀉,U+7009
3455,濩,U+6FE9
3456,濞,U+6FDE
3457,濺,U+6FFA
3458,濼,U+6FFC
3459,濾,U+6FFE
3460,瀆,U+7006
3461,瀏,U+700F
3462,瀑,U+7011
3463,瀁,U+7001
3464,瀕,U+7015
3465,灠,U+7060
3466,瀚,U+701A
3467,瀛,U+701B
3468,瀝,U+701D
3469,瀟,U+701F
3470,瀠,U+7020
3471,瀨,U+7028
3472,瀘,U+7018
3473,瀡,U+7021
3474,瀣,U+7023
3475,瀼,U+703C
3476,瀋,U+700B
3477,瀍,U+700D
3478,瀧,U+7027
3479,瀦,U+7026
3480,濳,U+6FF3
3481,瀲,U+7032
3482,瀾,U+703E
3483,瀰,U+7030
3484,瀵,U+7035
3485,瀹,U+7039
3486,瀺,U+703A
3487,灌,U+704C
3488,灃,U+7043
3489,灉,U+7049
3491,灑,U+7051
3492,灘,U+7058
3493,灝,U+705D
3494,灣,U+7063
3495,灩,U+7069
3496,灞,U+705E
3497,灤,U+7064
3498,炸,U+70B8
3499,火,U+706B
3500,灰,U+7070
3501,灶,U+7076
3502,灸,U+7078
3503,灺,U+707A
3504,灼,U+707C
3505,災,U+707D
3506,灾,U+707E
3507,炊,U+708A
3508,炎,U+708E
3509,炒,U+7092
3510,炕,U+7095
3511,炙,U+7099
3512,炘,U+7098
3513,炤,U+70A4
3514,炫,U+70AB
3515,炬,U+70AC
3516,炭,U+70AD
3517,炮,U+70AE
3518,炯,U+70AF
3519,炰,U+70B0
3520,炱,U+70B1
3521,炳,U+70B3
3522,炷,U+70B7
3523,炧,U+70A7
3524,炁,U+7081
3525,烈,U+70C8
3526,烋,U+70CB
3527,烏,U+70CF
3528,烕,U+70D5
3529,烖,U+70D6
3530,烘,U+70D8
3531,烜,U+70DC
3532,烝,U+70DD
3533,烟,U+70DF
3534,烹,U+70F9
3535,烺,U+70FA
3536,烽,U+70FD
3537,焌,U+710C
3538,焙,U+7119
3539,焚,U+711A
3540,焜,U+711C
3541,無,U+7121
3542,焦,U+7126
3543,焰,U+7130
3544,然,U+7136
3545,焞,U+711E
3546,焠,U+7120
3547,焫,U+712B
3548,煅,U+7145
3549,煇,U+7147
3550,煉,U+7149
3551,煊,U+714A
3552,煌,U+714C
3553,煎,U+714E
3554,煮,U+716E
3555,煒,U+7152
3556,熙,U+7199
3557,煖,U+7156
3558,煜,U+715C
3559,煞,U+715E
3560,𠙦,U+20666
3561,煤,U+7164
3562,煥,U+7165
3563,煦,U+7166
3564,照,U+7167
3565,煩,U+7169
3566,煨,U+7168
3567,煏,U+714F
3568,煬,U+716C
3569,煽,U+717D
3570,熀,U+7180
3571,熄,U+7184
3572,熅,U+7185
3573,熇,U+7187
3574,熊,U+718A
3575,熏,U+718F
3576,熒,U+7192
3577,熛,U+719B
3578,熟,U+719F
3579,熔,U+7194
3580,熨,U+71A8
3581,熬,U+71AC
3582,熯,U+71AF
3583,熱,U+71B1
3584,熠,U+71A0
3585,熲,U+71B2
3586,熸,U+71B8
3587,熺,U+71BA
3588,熹,U+71B9
3589,熾,U+71BE
3590,燀,U+71C0
3591,燂,U+71C2
3592,燐,U+71D0
3593,燖,U+71D6
3594,燙,U+71D9
3595,燃,U+71C3
3596,燄,U+71C4
3597,燈,U+71C8
3598,燎,U+71CE
3599,燒,U+71D2
3600,燔,U+71D4
3601,燕,U+71D5
3602,營,U+71DF
3603,燠,U+71E0
3604,燥,U+71E5
3605,燦,U+71E6
3606,燧,U+71E7
3607,燬,U+71EC
3608,燭,U+71ED
3609,燻,U+71FB
3610,燮,U+71EE
3611,燹,U+71F9
3612,燼,U+71FC
3613,燿,U+71FF
3614,燾,U+71FE
3615,爆,U+7206
3616,爇,U+7207
3617,爍,U+720D
3618,爓,U+7213
3619,爐,U+7210
3620,爛,U+721B
3621,爚,U+721A
3622,爝,U+721D
3623,爟,U+721F
